"order_id";"customer_id";"customer_city";"product_id";"price";"freight_value";"product_category_name";"product_weight_kg";"product_length_cm";"product_height_cm";"product_width_cm";"product_volume_m3"
"60c46973a2a9ad727ea9c45695b2b312";"";"";"a0d20b18f2a06b34206ba5933b4ec05b";49.9;17.48;"moveis_decoracao";2.6;17;17;60;0.0173
"60c46973a2a9ad727ea9c45695b2b312";"";"";"a0d20b18f2a06b34206ba5933b4ec05b";49.9;17.48;"moveis_decoracao";2.6;17;17;60;0.0173
"60c46973a2a9ad727ea9c45695b2b312";"";"";"a0d20b18f2a06b34206ba5933b4ec05b";49.9;17.48;"moveis_decoracao";2.6;17;17;60;0.0173
"60c46973a2a9ad727ea9c45695b2b312";"";"";"a0d20b18f2a06b34206ba5933b4ec05b";49.9;17.48;"moveis_decoracao";2.6;17;17;60;0.0173
"60c46973a2a9ad727ea9c45695b2b312";"";"";"a0d20b18f2a06b34206ba5933b4ec05b";49.9;17.48;"moveis_decoracao";2.6;17;17;60;0.0173
"cabb660c11fb7f6bbb5f454ea09c0b9f";"";"";"6cc44821f36f3156c782da72dd634e47";99.9;13.1;"cama_mesa_banho";1.05;38;10;38;0.0144
"c8126206d94637a4e63af00f4181a14d";"a90468e2c3a73422673411b52aaa8426";"nova venecia";"4fb3e6ce442ce9c621ea9509e47ac951";109.9;29.17;"esporte_lazer";1.136;26;29;21;0.0158
"0aa86627eca7db30ae324772cc15ff7d";"f8b399854fbe5ea3bfbd0de81659502d";"americana";"9aef37b9deb4c4565b32f24a593b06ca";139.9;12.18;"brinquedos";1.38;38;36;19;0.026
"f7f82ee7ff273ef6632f165b3ec2e9b0";"";"";"6028c36df6f8a6a2132fce658e934a06";26.0;18.28;"automotivo";0.25;16;16;11;0.0028
"17836bd884d9f15719248827c625e977";"";"";"7c9a2f11f8700d221c0482c045f7c98a";99.0;22.01;"moveis_decoracao";1.5;20;65;20;0.026
"f64acc0cecd62080222884dac91d7e81";"";"";"51ce083cd2b9078656a94655ab45b8a4";199.9;17.03;"cama_mesa_banho";2.45;41;8;36;0.0118
"7263db988c07c61845869e0708739119";"041d0eb3170569956add1abb9d1681e3";"limeira";"4f1a7a45b6d43fa7e4958e013923d9e5";46.9;16.11;"instrumentos_musicais";0.617;31;9;31;0.0086
"a7881f54a20f4f7547971f089438b078";"";"";"00c744ca2f3b0e76ce227b146095d3f9";33.9;15.65;"brinquedos";0.35;17;15;17;0.0043
"32751a5c3421cf9ebf41c8b2d0d07634";"";"";"edd087ed331c3ce178ec3489b9ecf117";384.93;16.44;"livros_tecnicos";2.45;20;30;22;0.0132
"888cd47e6e7e16e596224b8217f725d9";"";"";"57552a168008a60472e3e6bb351422e7";29.0;13.54;"bebes";0.3;59;8;36;0.017
"a3595c53ef721a1b9525a8ea6e4400a8";"";"";"c9f62bee5c17494edcb5c3f3f56d75ad";160.0;25.61;"beleza_saude";0.325;28;13;12;0.0044
"436b06a1d206f46ff8bcf05997df34e0";"987f4c5bc8239191c87c8d135beb5076";"rio de janeiro";"b1ffef38f0db9fb4e1a6f91b47ec63d4";14.9;14.11;"telefonia";0.1;20;20;20;0.008
"8654b9ba7d0240807fe0ecdab1f54d5c";"eb63cbbc3edd0096ac53f7fe81533f22";"sapezal";"516e925f693b7a4935e87acc858c86f6";49.9;25.63;"esporte_lazer";0.4;26;16;21;0.0087
"644277f39a503fafc78f569629d1a9e4";"";"";"cac9e5692471a0700418aa3400b9b2b1";124.99;14.62;"bebes";0.375;29;14;20;0.0081
"59fa27082bb77c5dbd8a6568f3b34380";"1013b3cb87e89aa951b7f556f8c26d33";"charqueada";"4e0946aebc8e1d7521219ec1e7380aed";128.9;16.04;"brinquedos";5.47;48;27;42;0.0544
"2ea06e4e577c7be86e2e35ab0d7e74b8";"";"";"8f2a61109d01cbda2cc6cdea233b1102";39.9;18.23;"esporte_lazer";0.1;16;16;16;0.0041
"2d715895d98aa1a83c1e48b9ce8bfef0";"";"";"1af2a3ec7cecc4015321e562a26c9d1d";42.79;14.1;"informatica_acessorios";0.15;40;2;24;0.0019
"5cb2fb75350ea85361db1b3b7bd2495c";"";"";"7488482ecdc1096af0d1f23338dbdb4d";64.9;15.2;"cama_mesa_banho";0.65;20;2;15;0.0006
"0b9bb234d95f41600497d59b42087c39";"0e708437e125673358d0d0143b692131";"fortaleza";"5b75bff143600c85dd1fe69b7055982b";199.08;20.3;"beleza_saude";0.35;30;5;12;0.0018
"cb63fdd83851479a1def20d67c11525f";"";"";"94c8e41ff4b54668bf9a765e5a7fc9ac";19.9;16.79;"fashion_bolsas_e_acessorios";0.2;16;5;11;0.0009
"a8a92512496f02da00cf23fc2066121c";"e500ecd3e20aa548a181842d8b0802e5";"guaxupe";"f832d1b20241274bc51c2d691b0f4b94";85.0;15.34;"eletronicos";0.175;16;5;11;0.0009
"5f321b4a49def66a561530fce7c03bab";"7bd90e3c2661bf832337d0c1f8837579";"sumare";"a4a65e9db92056dc3db50f09b945c270";33.0;8.72;"moveis_decoracao";0.45;80;20;20;0.032
"c347fb49d9d46619d71b2551fc83d6cf";"c7f38a25ab50a30f2fe0e9859b92d474";"sao bernardo do campo";"89321f94e35fc6d7903d36f74e351d40";27.9;7.87;"alimentos";0.15;17;13;13;0.0029
"b6238a76012ed88aec12a5a12f9f5795";"4c1a17f87a4dca933ba6ea42d1cd5aba";"duque de caxias";"f56596f8f7191441f17b1a1fbfe37a75";57.9;8.75;"brinquedos";0.575;23;17;20;0.0078
"4224f9827332624e60782ae9cdfbcd8f";"680617cf52e173776bfac47798037c3a";"alvorada";"625522e2041f5759bc483af612e22718";58.99;26.49;"cama_mesa_banho";1.45;35;19;45;0.0299
"61eb36486085131ba4b25409a0366ef3";"";"";"bb0b9e9816a548820fce168271eaec29";27.0;20.26;"esporte_lazer";5.95;20;11;20;0.0044
"db658dd622104d1e0dc6d4728bb3e267";"";"";"4520766ec412348b8d4caa5e8a18c464";40.0;15.1;"automotivo";0.05;16;16;17;0.0044
"c445ae8645fae366842873c44919ae25";"";"";"cac9e5692471a0700418aa3400b9b2b1";115.0;15.69;"bebes";0.375;29;14;20;0.0081
"0bf736fd0fd5169d60de3699fcbcf986";"";"";"0009406fd7479715e4bef61dd91f2462";229.0;13.1;"cama_mesa_banho";0.3;45;15;35;0.0236
"6c89c0053620abe3d5d6a403c0dad5e7";"657922da4048c06f1d7ca66f1240546f";"porto alegre";"64d33e6bd1b905a31c2f96f584e6a0c8";27.99;14.1;"telefonia";0.35;17;4;12;0.0008
"e2fdffd08df55baaa7b97c04d4d2b606";"";"";"7814c273ab16783d73a9863ebfa8b141";250.0;90.73;"moveis_decoracao";12.25;45;35;45;0.0709
"e2fdffd08df55baaa7b97c04d4d2b606";"";"";"7814c273ab16783d73a9863ebfa8b141";250.0;90.73;"moveis_decoracao";12.25;45;35;45;0.0709
"b51e7cbbbfa8be3170cd749bf5c8d2ba";"4b258bea231a4efbde41c6d3437e9a50";"tucurui";"0bff7ada15fd3840490f79b2612db33b";634.4;46.72;"papelaria";1.775;39;22;22;0.0189
"9712ce7b38d5c1089b5e699e65f86d3d";"";"";"20f160a9cf2e856ee5eba259e9ae33f9";219.9;13.88;"perfumaria";0.556;21;16;16;0.0054
"e756c16a8426f61eb4298bd6f590556b";"f3ad475cc60e554f7113f18ab06810ca";"belo horizonte";"32459442f3b850918e20febc47c9edfb";39.9;15.23;"esporte_lazer";0.3;25;12;20;0.006
"556e899478cd993a24f43d8aa8b3cf17";"";"";"47cd48073d67f91f09cb5ef9496c920b";90.0;17.88;"cama_mesa_banho";2.584;68;17;49;0.0566
"5ef22ec79d2414ffa56518f9f631acae";"";"";"3d13b6c4a341d28974fbf776957250b0";33.0;16.42;"utilidades_domesticas";1.0;25;25;25;0.0156
"5fbad22605b487c2794be60878143398";"";"";"b79d7f5b95f27eb1f3e1b95e7808c08a";9.9;15.1;"moveis_decoracao";0.4;20;5;20;0.002
"22849055311b7748c424a30367967406";"41a429938256faeaaacd3c5003c81602";"rio de janeiro";"933c087730a6c93d94f4faa02ac3e37c";89.0;15.38;"informatica_acessorios";0.35;18;9;16;0.0026
"2f8eae41d935a729065d6b24ea0eebc0";"";"";"353453049f39e1273c7e57d80bd4d55b";177.99;12.75;"consoles_games";0.183;20;8;16;0.0026
"3a812c83660a31b9ff0abc06416a678e";"";"";"12f54c9922a614df9d112a6d7537bb9d";15.9;34.15;"telefonia";0.275;18;4;12;0.0009
"bf321eacd8e3dad568b84111dc820e55";"";"";"9a98180ffbd0765e89f11cc8dd2385f4";74.9;18.8;"moveis_decoracao";1.5;38;7;28;0.0074
"e96945cd2dc4e28e0089daf1c02476db";"";"";"194e74feac1f84a8ee5a517d4b3e107a";770.0;122.44;"pcs";14.15;52;27;52;0.073
"8b486b19bcb4db26c3e24a6e6d4e2e39";"";"";"d6fe3b4ddecd4a8393c6a1385de3bfb6";186.97;38.95;"moveis_escritorio";16.65;63;58;24;0.0877
"8b486b19bcb4db26c3e24a6e6d4e2e39";"";"";"d6fe3b4ddecd4a8393c6a1385de3bfb6";186.97;38.95;"moveis_escritorio";16.65;63;58;24;0.0877
"8b486b19bcb4db26c3e24a6e6d4e2e39";"";"";"d6fe3b4ddecd4a8393c6a1385de3bfb6";186.97;38.95;"moveis_escritorio";16.65;63;58;24;0.0877
"8b486b19bcb4db26c3e24a6e6d4e2e39";"";"";"d6fe3b4ddecd4a8393c6a1385de3bfb6";186.97;38.95;"moveis_escritorio";16.65;63;58;24;0.0877
"07b56b1c06dbdc14a4031c21261a7fec";"";"";"e8a593dee186b5c3e557e553c5325841";279.0;18.79;"automotivo";1.7;16;16;16;0.0041
"2d3c3cbfc3286b15ef13547f94567459";"9c8c7021766b19f1857d1af3e458ec3d";"rio de janeiro";"42a2bd596fda1baef5719cb74f73030c";79.9;17.3;"cama_mesa_banho";1.3;44;2;35;0.0031
"3ed807f1c16170de6ddaf2c254ae2ba2";"";"";"75a9a2b97bddd22ba8b6fdd4b042da42";499.9;11.85;"beleza_saude";1.2;35;10;35;0.0123
"0c021596b865eb54c02ad64bf7d55aea";"";"";"2b0ee2d07306f7c9ac55a43166e9bb4b";59.99;12.76;"cama_mesa_banho";1.45;30;15;30;0.0135
"4775567ae3272cb6959f86906190f1a5";"f1e209d5fcf6fe141de83417dc8e092d";"limeira";"cac9e5692471a0700418aa3400b9b2b1";124.99;15.62;"bebes";0.375;29;14;20;0.0081
"4d8ad885a7edb3c9c24859ce54227737";"";"";"5db9185f3c52c4c488fd8a8dcea629f1";135.0;14.31;"esporte_lazer";1.35;30;30;35;0.0315
"08ea0cc26c8036f1c6c510e72f468000";"";"";"89321f94e35fc6d7903d36f74e351d40";27.9;7.39;"alimentos";0.15;17;13;13;0.0029
"1a4f3b996d84b463e4d60ba560d0dd94";"62291404156da337649d7e99334fbb6e";"sao mateus";"4fbd4e814c8577d98e19118fc07ba3af";27.99;15.1;"relogios_presentes";0.2;20;7;15;0.0021
"2f3eedb1154600a40d3529dd83441775";"df25809d2708a27863310205e3e224a9";"cunha";"de9305867467640bebc680708d43f27a";1299.99;58.76;"esporte_lazer";17.55;105;65;25;0.1706
"fe71d9b4ef984f61e35b85a483b82769";"";"";"28e1e01400863d6035542c650bc72be4";394.9;44.51;"bebes";10.4;79;23;23;0.0418
"6a8becea75ddeafc9a476d5de46696a1";"";"";"4f0abfbee7569e43b80f9aaa256a9bf8";110.32;8.03;"beleza_saude";0.15;22;3;15;0.001
"6a8becea75ddeafc9a476d5de46696a1";"";"";"3a362c0e7f9a69276e2d95869a3e143b";110.32;8.03;"beleza_saude";0.15;22;3;15;0.001
"64682ca1db0a46065072f31a87b390f8";"f04aaccd5c720604537a81a6b14c46e6";"pedro gomes";"77cc62dc80ebe12a0452d1ce0565acdc";113.0;19.38;"esporte_lazer";1.625;29;21;21;0.0128
"13f6d4c60ec75fc597490e33afa885fd";"";"";"67217c43d81dea5a93bea48c23f4e156";65.0;12.89;"construcao_ferramentas_seguranca";0.3;16;10;11;0.0018
"6b7c8bd6aa5cfe7f791eb8caa3da1701";"";"";"b8c91645bd166cdc9feb8795a186cef7";192.0;16.09;"fashion_underwear_e_moda_praia";0.2;19;9;27;0.0046
"8d2d2c7afdbd8bd1642c89d8526a2890";"57d3dcf9e155e9e027ccfe489f872324";"osasco";"de13988b8f96fd17e7ec136da2638de8";54.49;20.29;"moveis_cozinha_area_de_servico_jantar_e_jardim";6.65;61;13;41;0.0325
"7ff3ca8faea7dab783c1b45a736fb744";"";"";"d0c7f4863cf1497a8bc855b8b09116bf";87.96;11.82;"beleza_saude";1.4;23;13;23;0.0069
"fbd3f15f34958b4aa4d193afa4a7278b";"";"";"cadb69af336c16aba5c5223599821245";13.65;8.72;"eletronicos";0.2;25;7;16;0.0028
"209ff4f8dca4c47d41b66e36647d7eef";"3c35d9abe15b076da3a85adaa215ce6d";"brasilia";"35afc973633aaeb6b877ff57b2793310";86.9;21.56;"casa_conforto";1.825;53;10;40;0.0212
"6dac82bff64207fd718220d97afd6554";"";"";"3a7d90845985f39048815a6939c56be4";36.49;12.92;"bebidas";0.273;21;16;15;0.005
"95807754346c1a01b8040f29f42f74d7";"986984da9f2ee3656b19f0c0bd10f097";"blumenau";"963d31ba36326bbc6c8da3be482de3c6";109.9;15.22;"bebes";0.8;34;14;31;0.0148
"303c3baec87996291b19d2448f79d67b";"";"";"7488482ecdc1096af0d1f23338dbdb4d";64.9;16.21;"cama_mesa_banho";0.65;20;2;15;0.0006
"f84f158d834dafae73fa8da8b11bea6d";"";"";"b9311d581f5f341576a5a2892168355c";38.9;44.81;"moveis_decoracao";10.25;36;47;36;0.0609
"b7357bb8e9d9742a5c4f686050baecd5";"c63198f961c7be78b3c8389f68a537fc";"sumare";"37ca6352680ac8ebfdd9bbc581df8375";79.9;15.86;"utilidades_domesticas";5.75;20;30;15;0.009
"9a85e7c1fbe3b6519b2f943527d21426";"";"";"700ad1e824c548718de15b880c688ef1";48.5;15.1;"automotivo";0.15;24;2;17;0.0008
"fede8020c97b05fce24255da2f3e298a";"";"";"d9d319caa9e0b2993d581f53f036ba72";97.0;15.43;"esporte_lazer";0.5;22;18;18;0.0071
"8cefcd4d626074f8b6fa9c501659da8e";"";"";"d8b6376a7527727f3f1d4a92dc155a6e";409.0;59.63;"esporte_lazer";1.0;20;15;15;0.0045
"7c1775b55c23f7d7c2f85ac8e2e3c549";"706c5c694c0a736613b82ea666f1765c";"sao paulo";"9234cd3c6bd121932ef77a39d6d87893";289.99;17.13;"cool_stuff";0.2;17;7;17;0.002
"7cf050fc6dd31909cb224bd88eaacff1";"";"";"4ddcf7d53dbb3e87d1893112d1154e10";89.99;15.38;"pet_shop";0.25;27;9;26;0.0063
"a7369745f22345ef2b1cbfc57e4e0a73";"";"";"9da6fbcdb4cc9d08de3c70331ea19a5f";109.9;19.05;"cama_mesa_banho";1.7;48;8;39;0.015
"7613c3754c405759d9fc074c35a02b3c";"d61acc6e4228d52d3b651ba6ccfb3494";"sao paulo";"2207c945af0d585ac31121c9d87e4546";39.9;7.54;"moveis_decoracao";0.53;69;10;12;0.0083
"9c402f04e5ead60c0a79746ecaa35aa8";"eb23a78ca4ccf2c917d46875fc553c59";"brasilia";"0a4093a4af429dc0a9334300e5c13ae5";29.9;15.1;"beleza_saude";0.3;16;5;15;0.0012
"9c402f04e5ead60c0a79746ecaa35aa8";"eb23a78ca4ccf2c917d46875fc553c59";"brasilia";"0a4093a4af429dc0a9334300e5c13ae5";29.9;15.1;"beleza_saude";0.3;16;5;15;0.0012
"fa962e76e50f3469ae2abfa54e6d5be0";"aa80dff2d54c89d3bc5040a9dbe5108c";"sao paulo";"6e7068f054aef49b1900247c5c1b752b";43.7;7.57;"automotivo";0.1;20;10;20;0.004
"4a6f711cc41643b625414ca5f0d0d111";"";"";"dd6a505f83dd3c6326aa9856519e0978";49.9;25.63;"brinquedos";0.2;16;7;11;0.0012
"44a2fb6a4520b17de57affbab761dfcc";"";"";"da86f3242cb55a55dd9cd7b19d951685";4.5;7.78;"beleza_saude";0.2;16;3;12;0.0006
"b2d0debc1f9d4d6effd6bc476b949083";"9e9d6b4d5b6cf2bb1c710a3be2f5afa0";"sao paulo";"6cc44821f36f3156c782da72dd634e47";99.9;11.79;"cama_mesa_banho";1.05;38;10;38;0.0144
"816210a15f4fa3b8fbc41acdb76f4733";"96e3967a4dd44db7e946f46988281df4";"catanduva";"5457c026a643626249213e1e39c31d10";379.9;17.41;"perfumaria";0.463;19;16;18;0.0055
"885e6b2a928b8989d31fe2e7db3a55f4";"";"";"dc68ee0fcb033a1ab6714fbb5db60c15";239.0;20.91;"moveis_decoracao";1.5;30;10;30;0.009
"252ccbf5764c53809f99daee8815db09";"";"";"cadb69af336c16aba5c5223599821245";13.65;15.23;"eletronicos";0.2;25;7;16;0.0028
"d258d2c8bdc01ec0aa8a048d723bf427";"";"";"ba2a4b4789f9736851b6a9c98d30f21d";24.9;16.11;"esporte_lazer";0.35;16;10;16;0.0026
"fd732412d4727a9a7e0d6231b2ca11ed";"1a84d26e0b91518f76c51b59bb3e9408";"salvador";"afa3a51dec198b1d14a0c19849dab3a8";29.9;15.79;"esporte_lazer";0.4;16;6;20;0.0019
"85abf987df0b38005eb6c91fb55374c9";"";"";"af9286fea546444115e891fd9dcce117";36.9;8.72;"moveis_decoracao";0.2;16;16;16;0.0041
"409e6afee2a8d16df0be7d30f6278067";"";"";"675921526583e0b3096c3f811d46a7a0";499.9;101.29;"moveis_escritorio";18.95;31;88;64;0.1746
"7599f0394aa4e7aea57ca87897378014";"";"";"f1c7f353075ce59d8a6f3cf58f419c9c";205.0;15.04;"cama_mesa_banho";9.75;35;12;30;0.0126
"2b1e4967ed6ca5b1edd58b616b4da7e8";"";"";"77cc62dc80ebe12a0452d1ce0565acdc";113.0;13.37;"esporte_lazer";1.625;29;21;21;0.0128
"63c10abe3e4a1cfbeda3cdde88766893";"";"";"19b7148be60fb48eb30c7eb0431c1a8b";154.99;15.83;"eletronicos";0.5;16;21;20;0.0067
"63c10abe3e4a1cfbeda3cdde88766893";"";"";"19b7148be60fb48eb30c7eb0431c1a8b";154.99;15.83;"eletronicos";0.5;16;21;20;0.0067
"63c10abe3e4a1cfbeda3cdde88766893";"";"";"19b7148be60fb48eb30c7eb0431c1a8b";154.99;15.83;"eletronicos";0.5;16;21;20;0.0067
"62cf6dda02445af325376ddf00bbcfdb";"";"";"6d066313ce43d3ed9fdfa17b4fb69baa";148.99;9.86;"bebes";0.855;36;23;28;0.0232
"318850f283b818e0b9302fdc7d811fde";"17d2a5922037262010321025bdbaaa8e";"guaruja";"35afc973633aaeb6b877ff57b2793310";86.9;10.29;"casa_conforto";1.825;53;10;40;0.0212
"318850f283b818e0b9302fdc7d811fde";"17d2a5922037262010321025bdbaaa8e";"guaruja";"35afc973633aaeb6b877ff57b2793310";86.9;10.29;"casa_conforto";1.825;53;10;40;0.0212
"318850f283b818e0b9302fdc7d811fde";"17d2a5922037262010321025bdbaaa8e";"guaruja";"35afc973633aaeb6b877ff57b2793310";86.9;10.29;"casa_conforto";1.825;53;10;40;0.0212
"5b16bc6a09b0fc583a3b696a0e80396e";"9ed1e0bd6d8169b1c6f499255e6c7b31";"aracaju";"a02d0123079f4ae96001ba2010d1a2df";230.0;80.11;"construcao_ferramentas_iluminacao";12.0;45;35;45;0.0709
"1486d33f863a8330379a999cb8c1ec36";"f34aa7e650b544b7ae00cc31aa12349a";"sao paulo";"322c315bc0661c64fdcab7a70dbc0354";99.9;18.55;"consoles_games";1.0;20;30;20;0.012
"e7dd506a63f07f307075dd46a6a5f41b";"94c77712fe3ec92d0d952eae35dacd98";"jundiai";"f1c7f353075ce59d8a6f3cf58f419c9c";200.0;15.01;"cama_mesa_banho";9.75;35;12;30;0.0126
"286799f6e867edeb5b42441294e8ce90";"70ea60b3eebc4ffc330e070df05f0e00";"niteroi";"4cd6ba4ea3112de8fc238307c4dc6307";39.0;12.55;"cama_mesa_banho";1.0;35;8;25;0.007
"2740f9d58dd09ee632344af519b499ac";"1b8251534223367e329cc7605f5d4a49";"barra mansa";"de9305867467640bebc680708d43f27a";1299.99;126.82;"esporte_lazer";17.55;105;65;25;0.1706
"fd73324057cc65cae5776cf4bc9ff56f";"";"";"09f9babe996b57d17ac9d11adf231c05";24.9;7.39;"esporte_lazer";0.2;25;25;25;0.0156
"11e77f7b110e8b496d03132d9f94129f";"";"";"6c350a42b2f2e38425af31b3739970c6";69.9;34.29;"informatica_acessorios";0.3;16;6;14;0.0013
"484e1ab05a56b8ad354e449200a41742";"2fad067280027bc81969116c5516ba2f";"fortaleza";"75c859dbba6358947a27d204801125a6";209.0;61.28;"eletrodomesticos";12.9;25;25;25;0.0156
"b7a126656513ca4a59462228783ea29f";"";"";"7ac0d3f8ac5b60c13d74b02b8cbb4623";199.9;14.41;"pet_shop";1.05;20;17;25;0.0085
"094df781ddda90e70dd08ad95476b181";"";"";"18b0e642cbae7251e60a64aa07dd9eb9";31.9;21.15;"informatica_acessorios";0.2;41;2;29;0.0024
"eb42c48708824a17f51b6fe934728fe3";"";"";"d01aecb36866fc591c820b48afabb32d";395.9;36.31;"utilidades_domesticas";11.65;54;20;54;0.0583
"62ac92693b6cbeb12a8a91c8f5c332ef";"";"";"6d33559681ad82d2e835b1cb587d2ce3";35.12;17.6;"brinquedos";0.8;30;20;20;0.012
"0b555f0e6493540531a30e6cf25fb030";"";"";"e9b2560544c293e02f2b966041e10f24";155.0;17.37;"esporte_lazer";1.143;24;22;19;0.01
"25111bc563785719a24be862c28c1b4d";"";"";"51ce083cd2b9078656a94655ab45b8a4";199.9;25.01;"cama_mesa_banho";2.45;41;8;36;0.0118
"81f0dd14eee4b51169dae95b267a199f";"e453eba6874ae7976a4eb1eca4afd14a";"santa barbara d'oeste";"35afc973633aaeb6b877ff57b2793310";86.9;13.63;"casa_conforto";1.825;53;10;40;0.0212
"fb11780dd534a4af0611d27c007b88b0";"5ea35eba7b2c83a0625f234f47da985a";"garanhuns";"f1c7f353075ce59d8a6f3cf58f419c9c";205.0;38.57;"cama_mesa_banho";9.75;35;12;30;0.0126
"b0aab42458e44a4368d8e548c55f998a";"";"";"b301f133a68b93a9a9a3db2987c1be36";29.99;15.23;"informatica_acessorios";0.3;21;4;18;0.0015
"7f2f03f3b7e68c7b510177e04cb2b40e";"3a03bf7cb204cf7573e6e88b6ff92c1e";"sao paulo";"4601231c3480315049971ea0a61d3839";79.0;7.81;"fashion_bolsas_e_acessorios";0.15;16;2;11;0.0004
"23304de05928dfbc015af4c7327fe0ad";"";"";"810e2944bca9850b934e1570ba372e7d";78.0;15.85;"moveis_decoracao";2.2;30;35;30;0.0315
"6a82abcbfecb37ea8663513f7c4bf302";"";"";"cfce05163d94540468fd6c92c62fa5db";449.0;51.85;"utilidades_domesticas";8.161;50;34;36;0.0612
"76e240e4908ef93d0701e8627b46fb98";"73029b336c9c20deb25167b6cbb2b1dc";"cotia";"af4e4eefc358246062956d3d2930e6f8";249.9;18.0;"bebes";0.985;28;30;27;0.0227
"6496123f97cc047a754312e1de27f81f";"";"";"51ce083cd2b9078656a94655ab45b8a4";199.9;25.11;"cama_mesa_banho";2.45;41;8;36;0.0118
"fef1609ffbe591cb869df79555f778f3";"";"";"8afa66574cf6cd61a7bff6af5494b37a";99.9;29.49;"cama_mesa_banho";7.413;44;29;47;0.06
"585bd8282700b362b4023d8fed406190";"";"";"1600dcf1cea8c0c83702e07b577ab231";44.0;7.39;"relogios_presentes";0.25;16;2;20;0.0006
"1337d5367a799babc13f9f71c63bf7ab";"";"";"ccec880520770d791d004c9a1ae8b0aa";29.9;14.1;"pet_shop";0.15;25;10;15;0.0038
"d3454c86a9d5b5a519364756eea7e275";"";"";"38afdf723b95d455b418a0f57d623c6b";119.9;29.24;"moveis_decoracao";2.5;34;6;28;0.0057
"fc6dbce689351adc115bf0cc85884892";"ae6da44dd162992d63e17e4f482792cf";"conservatoria";"47cd48073d67f91f09cb5ef9496c920b";78.99;19.52;"cama_mesa_banho";2.584;68;17;49;0.0566
"26270398457731cfcecc0585e20bd45f";"0e68d1ae54be868f7b4193684e0947ba";"santa fe do sul";"bb7181410b4e02f93f3697f765db53c7";120.0;31.87;"bebes";14.95;77;20;53;0.0816
"86af9599ffd64a39d743904daa8bdb2d";"";"";"1191e61a83c807323c6c1cb5eac9ff3c";24.99;11.85;"telefonia";0.35;17;4;12;0.0008
"8678b97b317b045765dcbdf85bcb74fb";"068826320c90fa65a4db813cb2e1878f";"mombuca";"5d0a7cb413c5b59233c57177fe2f20b0";49.9;11.85;"brinquedos";0.2;16;7;11;0.0012
"c340db08a331e90da6cf5f9bdb0d2d31";"";"";"c1d6298abf132c4391d57e81599d415c";24.9;15.1;"telefonia";0.1;18;6;11;0.0012
"d6b1ebeabc4c48c6b619228bc124a7db";"c5e68b243bfdf32f1b8c8a29fccab95c";"niteroi";"81f063a76f382b3665b2b1fd0dd0aad0";184.0;20.78;"bebes";8.2;50;28;35;0.049
"788c740eb8e85e60ba673175e96f3a76";"87e0d8c98901635a02de3d22ae4c2e84";"guarulhos";"f74979b5e7c8d317baa1bfc0ea886ee1";10.9;8.72;"livros_interesse_geral";0.2;35;6;24;0.005
"538e2ceda8430c002071a7f8f4bdae31";"";"";"a02d0123079f4ae96001ba2010d1a2df";250.0;62.49;"construcao_ferramentas_iluminacao";12.0;45;35;45;0.0709
"971e55ce6ef3eae4af8292bd71c8e27f";"";"";"b627df9914b9bf141437c51b8a749d35";33.99;19.32;"cama_mesa_banho";0.95;16;10;16;0.0026
"e78602addbd8567873e9ad519d11ad9c";"2ac47a6fd8210114acf678959654944d";"campinas";"47cd48073d67f91f09cb5ef9496c920b";85.0;11.8;"cama_mesa_banho";2.584;68;17;49;0.0566
"d1145062aaf9a31027f9fdd20e8bf0c9";"";"";"0a4093a4af429dc0a9334300e5c13ae5";29.9;8.11;"beleza_saude";0.3;16;5;15;0.0012
"f95884da9f9e2df5d430f7e289b3c07e";"";"";"398eb7af23a74b3470f90b1744a48697";149.99;10.06;"brinquedos";0.367;21;15;21;0.0066
"e8735e0751e0e33b80ae0bac98f65381";"";"";"5db9185f3c52c4c488fd8a8dcea629f1";135.0;19.92;"esporte_lazer";1.35;30;30;35;0.0315
"83fa35671cfa30d9ed1256b079d0b230";"";"";"bb5c167b9d0732488b3b5a0b173cc41d";59.9;18.3;"utilidades_domesticas";0.55;27;5;20;0.0027
"cb1134f9010d242e9515ad1c78ec0c39";"";"";"dae7d137a7eb1a685e48c83f7952b388";49.9;10.4;"moveis_decoracao";0.4;50;3;25;0.0038
"e6a4162f7f405ec6791befb1652846ba";"";"";"0bff7ada15fd3840490f79b2612db33b";634.4;21.15;"papelaria";1.775;39;22;22;0.0189
"207fb26690b0cac4a3d8b36808b54833";"ac14c96de0060afc775af479d4fd32de";"ananindeua";"2708ea4fc1340081efeffbf11f14d765";129.9;32.51;"perfumaria";1.7;20;24;30;0.0144
"dcc9db54a4861b6fad2db082fbcdbffc";"c0f79ac4ba4aa7a1acd6f1a27940753d";"sao paulo";"0816234aa8a9ed73333cc61afb578bd1";99.9;9.51;"malas_acessorios";0.55;16;30;20;0.0096
"3aa7ede1b23edf1284d91439d5ccaadc";"";"";"b5e87f53476b0084bd9ff8ae015fe05b";99.9;20.84;"utilidades_domesticas";2.2;46;9;32;0.0132
"66f5111aa3f376fd7dfa577aa7c57515";"";"";"fcde1899043318107d8f0ae043f69bc3";99.0;18.0;"";0.0;0;0;0;0.0
"40a2f98011d4a7be3a934cc6ca8afd9b";"5d7d2b31d60795166c2521bdd498b0cf";"rio de janeiro";"0ed27993e016d4546e2038bfd75b812c";59.9;16.18;"";0.0;0;0;0;0.0
